[2025-10-04 23:12:24,507] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:12:24,819] [watcher] Network available. Starting supervisor.
[2025-10-04 23:12:24,826] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:12:25,329] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:12:25,426] [watcher] Network available. Starting supervisor.
[2025-10-04 23:12:25,435] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:12:27,827] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:28,436] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:29,656] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:35,828] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:36,438] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:37,657] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:43,829] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:44,439] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:45,658] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:51,830] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:52,439] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:53,659] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:12:59,831] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:00,441] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:01,660] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:07,832] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:08,442] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:09,660] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:15,833] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:16,443] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:17,661] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:23,834] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:24,444] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:25,662] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:31,836] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:32,445] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:33,663] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:39,837] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:40,446] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:41,663] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:47,838] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:48,447] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:49,664] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:55,839] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:56,448] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:13:57,665] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:03,841] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:04,449] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:05,665] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:11,843] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:12,451] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:13,666] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:19,844] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:20,452] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:21,667] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:27,844] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:28,453] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:29,668] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:35,846] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:36,454] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:37,668] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:43,847] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:44,455] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:45,669] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:51,848] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:52,456] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:53,670] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:14:59,849] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:00,457] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:01,670] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:07,849] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:08,458] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:09,671] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:15,851] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:16,459] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:17,672] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:23,852] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:24,460] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:25,673] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:31,853] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:32,461] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:33,673] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:39,854] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:40,462] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:41,674] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:47,855] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:48,463] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:49,675] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:55,856] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:56,463] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:15:57,676] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:03,857] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:04,465] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:05,677] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:11,858] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:12,466] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:13,678] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:19,859] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:20,467] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:21,678] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:27,860] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:28,468] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:29,679] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:35,861] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:36,469] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:37,680] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:43,862] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:44,470] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:45,681] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:51,863] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:52,471] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:53,682] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:16:59,864] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:00,472] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:01,682] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:07,865] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:08,473] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:09,683] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:15,866] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:16,474] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:17,684] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:23,867] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:24,475] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:25,685] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:31,869] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:32,476] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:33,686] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:39,870] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:40,478] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:41,686] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:47,871] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:48,479] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:49,687] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:55,873] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:56,480] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:17:57,688] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:03,873] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:04,481] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:05,693] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:11,874] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:12,483] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:13,694] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:19,876] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:20,484] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:21,695] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:27,876] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:28,486] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:29,696] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:35,878] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:36,488] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:37,697] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:43,879] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:18:46,162] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:18:46,261] [watcher] Network available. Starting supervisor.
[2025-10-04 23:18:46,267] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:18:49,743] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:18:49,835] [watcher] Network available. Starting supervisor.
[2025-10-04 23:18:49,842] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:18:53,305] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:18:53,405] [watcher] Network available. Starting supervisor.
[2025-10-04 23:18:53,412] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:18:56,868] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:18:56,960] [watcher] Network available. Starting supervisor.
[2025-10-04 23:18:56,969] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:18:59,486] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:18:59,556] [watcher] Network available. Starting supervisor.
[2025-10-04 23:18:59,563] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:00,471] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:00,566] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:00,573] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:04,035] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:04,106] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:04,112] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:06,652] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:06,758] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:06,768] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:07,564] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:07,677] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:07,684] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:11,142] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:11,218] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:11,227] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:14,691] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:14,780] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:14,787] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:17,141] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:17,301] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:17,310] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:18,230] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:18,410] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:18,419] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:21,903] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:22,000] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:22,007] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:24,285] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:24,444] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:24,452] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:25,492] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:25,553] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:25,561] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:28,518] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:28,584] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:28,592] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:29,076] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:29,153] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:29,161] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:29,165] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:29,232] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:29,241] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:32,162] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:32,242] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:38,219] [watcher] Supervisor not running. Waiting for network (will try 30 times)...
[2025-10-04 23:19:38,291] [watcher] Network available. Starting supervisor.
[2025-10-04 23:19:38,300] [watcher] Launched supervisor via D:\pythonw.exe
[2025-10-04 23:19:40,163] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:40,244] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:41,301] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:48,164] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:48,245] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:49,302] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:56,165] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:56,248] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:19:57,303] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:04,166] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:04,249] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:05,304] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:12,166] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:12,251] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:13,306] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:20,167] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:20,252] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:21,306] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:28,168] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:28,253] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:29,308] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:36,169] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:36,256] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:37,309] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:44,169] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:44,257] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:45,310] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:52,170] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:52,258] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:20:53,311] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:00,171] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:00,259] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:01,312] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:08,172] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:08,260] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:09,313] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:16,172] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:16,262] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:17,315] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:24,173] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:24,263] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:25,316] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:32,174] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:32,264] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:33,317] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:40,175] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:40,265] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:41,318] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:48,176] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:48,266] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:49,319] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:56,177] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:56,267] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:21:57,320] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:04,178] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:04,269] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:05,322] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:12,179] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:12,270] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:13,323] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:20,179] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:20,271] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:21,324] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:28,180] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:28,272] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:29,325] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:36,180] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:36,273] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:37,326] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:44,181] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:44,275] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:45,327] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:52,182] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:52,276] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:22:53,328] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:00,183] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:00,277] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:01,329] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:08,184] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:08,278] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:09,330] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:16,185] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:16,279] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:17,332] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:24,186] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:24,280] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:25,333] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:32,187] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:32,281] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:33,334] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:40,188] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:40,283] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:41,335] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:48,189] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:48,284] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:49,336] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:56,191] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:56,285] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:23:57,337] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:04,191] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:04,286] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:05,338] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:12,192] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:12,288] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:13,340] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:20,193] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:20,289] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:21,340] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:28,193] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:28,290] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:29,341] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:36,194] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:36,291] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:37,343] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:44,195] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:44,292] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:45,344] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:52,196] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:52,293] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:24:53,345] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:00,196] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:00,294] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:01,346] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:08,197] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:08,295] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:09,348] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:16,198] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:16,296] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:17,349] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:24,199] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:24,297] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:25,350] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:32,201] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:32,299] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:33,351] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:40,201] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:40,300] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:41,352] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:48,202] [watcher] Control=PAUSE. Not starting supervisor.
[2025-10-04 23:25:48,301] [watcher] Control=PAUSE. Not starting supervisor.
